ϣⲁⲛϩⲏⲧ	N	ϣⲁⲛϩⲏⲧ
ϣⲁⲛⲁϩⲧⲏϥ	N	ϣⲁⲛⲁϩⲧⲏϥ
ϣⲁⲛⲧⲉⲟⲩϣⲱⲡⲉ	ADV	ϣⲁⲛⲧⲉⲟⲩϣⲱⲡⲉ
ϣⲁⲛⲧⲉ	ALIM	ϣⲁⲛⲧⲉ
ϣⲁⲛⲧ	ALIM	ϣⲁⲛⲧⲉ
ϣⲁⲛⲧ	N	ϣⲁⲛⲧ
ϣⲁⲛ	ACOND	ϣⲁⲛ
ϣⲁⲛ	CCOND	ϣⲁⲛ
ϣⲁⲛ	N	ϣⲁⲛ
ϣⲁⲛ	V	ϣⲁⲛ
ϣⲁⲡⲉⲓⲙⲁ	ADV	ϣⲁⲡⲉⲓⲙⲁ
ϣⲁⲣⲉ	AAOR	ϣⲁⲣⲉ
ϣⲁⲣⲉ	V	ϣⲁⲁⲣⲉ
ϣⲁⲣⲟ	PREP	ϣⲁ
ϣⲁⲣⲡ	N	ϣⲁⲣⲡ
ϣⲁⲣⲱ	PREP	ϣⲁ
ϣⲁⲣⲱ	V	ϣⲁⲁⲣⲉ
ϣⲁⲥⲱⲛⲧ	N	ϣⲁⲥⲱⲛⲧ
ϣⲁⲧⲛⲁⲩ	ADV	ϣⲁⲧⲛⲁⲩ
ϣⲁⲧⲛ	PREP	ϣⲁⲧⲛ
ϣⲁⲧⲟⲩ	V	ϣⲁⲧⲟⲩ
ϣⲁⲧ	V	ϣⲓⲧⲉ
ϣⲁⲩ	N	ϣⲁⲩ
ϣⲁ	AAOR	ϣⲁⲣⲉ
ϣⲁ	N	ϣⲁ
ϣⲁ	PREP	ϣⲁ
ϣⲁ	V	ϣⲁ
ϣⲃⲃⲓⲱ	N	ϣⲃⲃⲓⲱ
ϣⲃⲃ	V	ϣⲓⲃⲉ
ϣⲃⲉⲉⲣ	N	ϣⲃⲉⲉⲣ
ϣⲃⲉⲓⲱ	N	ϣⲃⲉⲓⲱ
ϣⲃⲉ	N	ϣⲃⲉ
ϣⲃⲏⲣⲕⲗⲏⲣⲟⲛⲟⲙⲟⲥ	N	ϣⲃⲏⲣⲕⲗⲏⲣⲟⲛⲟⲙⲟⲥ
ϣⲃⲏⲣ	N	ϣⲃⲏⲣ
ϣⲃⲛⲛⲉ	N	ϣⲃⲛⲛⲉ
ϣⲃⲣⲙⲉⲗⲟⲥ	N	ϣⲃⲣⲙⲉⲗⲟⲥ
ϣⲃⲣⲣϩⲱⲃ	N	ϣⲃⲣⲣϩⲱⲃ
ϣⲃⲣ	N	ϣⲃⲣ
ϣⲃⲧ	V	ϣⲓⲃⲉ
ϣⲃⲱ	N	ϣⲃⲱ
ϣⲃ	V	ϣⲃ
ϣⲃv	V	ϣⲃv
ϣⲉϥ	V	ϣⲱϥ
ϣⲉⲉⲣⲉ	N	ϣⲉⲉⲣⲉ
ϣⲉⲗⲉⲉⲧ	N	ϣⲉⲗⲉⲉⲧ
ϣⲉⲙϣⲉ	V	ϣⲉⲙϣⲉ
ϣⲉⲙⲁⲃⲧⲁⲥⲉⲛϣⲉ	N	ϣⲉⲙⲁⲃⲧⲁⲥⲉⲛϣⲉ
ϣⲉⲙⲛⲧϣⲉ	N	ϣⲉⲙⲛⲧϣⲉ
ϣⲉⲛⲉϩⲧⲏ	V	ϣⲉⲛⲉϩⲧⲏ
ϣⲉⲛⲉⲗⲟⲟⲗⲉ	N	ϣⲉⲛⲉⲗⲟⲟⲗⲉ
ϣⲉⲛⲉ	V	ϣⲱⲱⲛⲉ
ϣⲉⲛⲟⲩⲧⲉ	NPROP	ϣⲉⲛⲟⲩⲧⲉ
ϣⲉⲟⲉⲓϣ	N	ϣⲉⲟⲉⲓϣ
ϣⲉⲡϣⲡ	V	ϣⲟⲡϣⲡ
ϣⲉⲡϩⲓⲥⲉ	V	ϣⲉⲡϩⲓⲥⲉ
ϣⲉⲡϩⲙⲟⲧ	V	ϣⲉⲡϩⲙⲟⲧ
ϣⲉⲡⲟⲩϫⲁⲓ	PREP	ϣⲉⲡⲟⲩϫⲁⲓ
ϣⲉⲡ	V	ϣⲱⲡ
ϣⲉⲣϣⲱⲣ	V	ϣⲟⲣϣⲣ
ϣⲉⲥ	V	ⲥⲱϣ
ϣⲉⲧϣⲱⲧ	VSTAT	ϣⲟⲧϣⲧ
ϣⲉⲧⲁⲓⲟⲩ	N	ϣⲉⲧⲁⲓⲟⲩ
ϣⲉ	N	ϣⲉ
ϣⲉ	NUM	ϣⲉ
ϣⲉ	V	ϣⲉ
ϣⲏϣ	VSTAT	ϣⲱϣ
ϣⲏϥ	VSTAT	ϣⲱϥ
ϣⲏⲓ	N	ϣⲏⲓ
ϣⲏⲕ	VSTAT	ϣⲓⲕⲉ
ϣⲏⲙ	N	ϣⲏⲙ
ϣⲏⲛ	N	ϣⲏⲛ
ϣⲏⲡ	VSTAT	ϣⲱⲡ
ϣⲏⲣⲉϣⲏⲙ	N	ϣⲏⲣⲉϣⲏⲙ
ϣⲏⲣⲉⲕⲟⲩⲓ	N	ϣⲏⲣⲉⲕⲟⲩⲓ
ϣⲏⲣⲉ	N	ϣⲏⲣⲉ
ϣⲏⲣⲉ	NPROP	ϣⲏⲣⲉ
ϣⲏⲣⲡⲥϩⲁⲓ	V	ϣⲏⲣⲡⲥϩⲁⲓ
ϣⲏⲧ	N	ϣⲏⲧ
ϣⲏ	N	ϣⲏ
ϣⲓⲃⲉ	V	ϣⲓⲃⲉ
ϣⲓⲏⲧ	NPROP	ϣⲓⲏⲧ
ϣⲓⲏ	N	ϣⲓⲏ
ϣⲓⲕⲉ	V	ϣⲓⲕⲉ
ϣⲓⲛⲉⲛⲥⲁ	V	ϣⲓⲛⲉⲛⲥⲁ
ϣⲓⲛⲉ	N	ϣⲓⲛⲉ
ϣⲓⲛⲉ	V	ϣⲓⲛⲉ
ϣⲓⲡⲉ	N	ϣⲓⲡⲉ
ϣⲓⲡⲉ	V	ϣⲓⲡⲉ
ϣⲓⲧⲉ	V	ϣⲓⲧⲉ
ϣⲓ	N	ϣⲓ
ϣⲕⲁⲕ	N	ϣⲕⲁⲕ
ϣⲕⲉⲗⲕⲉⲗ	V	ϣⲕⲉⲗⲕⲉⲗ
ϣⲕⲟⲗ	N	ϣⲕⲟⲗ
ϣⲗⲏⲗ	N	ϣⲗⲏⲗ
ϣⲗⲏⲗ	V	ϣⲗⲏⲗ
ϣⲗⲗ	V	ϣⲗⲗ
ϣⲗⲟϥ	N	ϣⲗⲟϥ
ϣⲗⲧⲙ	N	ϣⲗⲧⲙ
ϣⲙϣⲉⲉⲓⲇⲱⲗⲟⲛ	V	ϣⲙϣⲉⲉⲓⲇⲱⲗⲟⲛ
ϣⲙϣⲉ	V	ϣⲙϣⲉ
ϣⲙⲁ	V	ϣⲙⲁ
ϣⲙⲙⲟ	N	ϣⲙⲙⲟ
ϣⲙⲟⲩⲛⲉ	NUM	ϣⲙⲟⲩⲛⲉ
ϣⲙⲟⲩⲛⲛϣⲟ	N	ϣⲙⲟⲩⲛⲛϣⲟ
ϣⲙⲟⲩⲛ	N	ϣⲙⲟⲩⲛ
ϣⲙⲟⲩⲛ	NUM	ϣⲙⲟⲩⲛ
ϣⲙⲧ	NUM	ϣⲙⲧ
ϣⲛⲉ	N	ϣⲛⲉ
ϣⲛⲏⲩ	N	ϣⲛⲉ
ϣⲛⲥ	N	ϣⲛⲥ
ϣⲛⲧ	V	ϣⲛⲧ
ϣⲛ	V	ϣⲛ
ϣⲟϣⲟⲩ	N	ϣⲟϣⲟⲩ
ϣⲟϣⲧ	N	ϣⲟϣⲧ
ϣⲟϣ	N	ϣⲟϣ
ϣⲟϫⲛⲉ	N	ϣⲟϫⲛⲉ
ϣⲟϫⲧ	N	ϣⲟϫⲧ
ϣⲟⲃⲉ	VSTAT	ϣⲓⲃⲉ
ϣⲟⲉⲓϣ	N	ϣⲟⲉⲓϣ
ϣⲟⲉⲓϫ	N	ϣⲟⲉⲓϫ
ϣⲟⲕϩ	V	ϣⲱⲕϩ
ϣⲟⲗϥ	V	ϣⲟⲗϥ
ϣⲟⲗϩ	VSTAT	ϣⲱⲗϩ
ϣⲟⲗⲉⲥ	N	ϣⲟⲗⲉⲥ
ϣⲟⲗⲉ	V	ϣⲱⲗ
ϣⲟⲗⲕ	V	ϣⲟⲗⲕ
ϣⲟⲗⲛ	V	ϣⲟⲗⲛ
ϣⲟⲗⲟⲩ	V	ϣⲟⲗⲟⲩ
ϣⲟⲗⲥ	V	ϣⲟⲗⲥ
ϣⲟⲙⲉⲛⲧ	N	ϣⲟⲙⲉⲛⲧ
ϣⲟⲙⲉⲧ	N	ϣⲟⲙⲉⲧ
ϣⲟⲙⲛⲧ	N	ϣⲟⲙⲛⲧ
ϣⲟⲙⲛⲧ	NUM	ϣⲟⲙⲛⲧ
ϣⲟⲙⲧⲉ	N	ϣⲟⲙⲧⲉ
ϣⲟⲙⲧⲉ	NUM	ϣⲟⲙⲧⲉ
ϣⲟⲙⲧ	N	ϣⲟⲙⲧ
ϣⲟⲙⲧ	NUM	ϣⲟⲙⲧ
ϣⲟⲛϣ	N	ϣⲟⲛϣ
ϣⲟⲛϥ	V	ϣⲱⲛϥ
ϣⲟⲛⲧⲉ	N	ϣⲟⲛⲧⲉ
ϣⲟⲟⲛ	V	ϣⲱⲱⲛⲉ
ϣⲟⲟⲡ	VSTAT	ϣⲱⲡⲉ
ϣⲟⲟⲥⲉ	N	ϣⲟⲟⲥⲉ
ϣⲟⲟⲥ	N	ϣⲟⲟⲥ
ϣⲟⲟⲩⲉ	V	ϣⲟⲟⲩⲉ
ϣⲟⲟⲩ	N	ϣⲟⲟⲩ
ϣⲟⲡ	V	ϣⲱⲡ
ϣⲟⲣϣⲣ	V	ϣⲟⲣϣⲣ
ϣⲟⲣⲡⲉ	N	ϣⲟⲣⲡⲉ
ϣⲟⲣⲡ	N	ϣⲟⲣⲡ
ϣⲟⲧⲙ	VSTAT	ϣⲱⲧⲙ
ϣⲟⲧ	N	ϣⲟⲧ
ϣⲟⲩϣⲟⲩ	N	ϣⲟⲩϣⲟⲩ
ϣⲟⲩϣⲟⲩ	V	ϣⲟⲩϣⲟⲩ
ϣⲟⲩϣⲧ	N	ϣⲟⲩϣⲧ
ϣⲟⲩϩⲏⲛⲉ	N	ϣⲟⲩϩⲏⲛⲉ
ϣⲟⲩⲉⲓⲧ	VSTAT	ϣⲟⲩⲟ
ϣⲟⲩⲉ	V	ϣⲟⲩⲟ
ϣⲟⲩⲙⲉⲣⲓⲧ	N	ϣⲟⲩⲙⲉⲣⲓⲧ
ϣⲟⲩⲙⲟⲩⲧⲉ	N	ϣⲟⲩⲙⲟⲩⲧⲉ
ϣⲟⲩⲟⲉⲓⲧ	VSTAT	ϣⲟⲩⲟ
ϣⲟⲩⲟ	V	ϣⲟⲩⲟ
ϣⲟⲩⲣⲡⲉⲥⲙⲉⲉⲩⲉ	N	ϣⲟⲩⲣⲡⲉⲥⲙⲉⲉⲩⲉ
ϣⲟⲩⲧⲙⲧⲁⲩⲉ	N	ϣⲟⲩⲧⲙⲧⲁⲩⲉ
ϣⲟⲩⲱϩ	V	ϣⲟⲩⲱϩ
ϣⲟⲩⲱⲟⲩ	VSTAT	ϣⲟⲩⲱⲟⲩ
ϣⲟⲩⲱ	V	ϣⲟⲩⲱ
ϣⲟⲩ	N	ϣⲟⲟⲩ
ϣⲟ	N	ϣⲟ
ϣⲟ	NUM	ϣⲟ
ϣⲡϩⲓⲥⲉ	V	ϣⲡϩⲓⲥⲉ
ϣⲡϩⲙⲟⲧ	V	ϣⲡϩⲙⲟⲧ
ϣⲡⲉⲛϣⲱⲡ	N	ϣⲡⲉⲛϣⲱⲡ
ϣⲡⲏⲣⲉ	N	ϣⲡⲏⲣⲉ
ϣⲡⲟⲛ	V	ϣⲡⲟⲛ
ϣⲡⲧⲱⲣⲉ	V	ϣⲡⲧⲱⲣⲉ
ϣⲡ	V	ϣⲱⲡ
ϣⲣϣⲱⲣ	V	ϣⲟⲣϣⲣ
ϣⲣϣⲱⲣ	VSTAT	ϣⲟⲣϣⲣ
ϣⲣⲡϣⲁϫⲉ	V	ϣⲣⲡϣⲁϫⲉ
ϣⲣⲡⲙⲓⲥⲉ	N	ϣⲣⲡⲙⲓⲥⲉ
ϣⲣⲡⲙⲙⲓⲥⲉ	N	ϣⲣⲡⲙⲙⲓⲥⲉ
ϣⲣⲡⲛ	N	ϣⲣⲡⲛ
ϣⲣⲡⲧⲁⲙⲟ	V	ϣⲣⲡⲧⲁⲙⲟ
ϣⲣⲡ	V	ϣⲱⲣⲡ
ϣⲥⲛⲉ	N	ϣⲥⲛⲉ
ϣⲥⲛⲕⲱⲣⲁⲝ	N	ϣⲥⲛⲕⲱⲣⲁⲝ
ϣⲥⲛⲟⲩⲟϭⲉ	N	ϣⲥⲛⲟⲩⲟϭⲉ
ϣⲥ	N	ϣⲥ
ϣⲧⲁⲙ	V	ϣⲧⲁⲙ
ϣⲧⲉⲕⲟ	N	ϣⲧⲉⲕⲟ
ϣⲧⲉⲣⲧⲱⲣ	V	ϣⲧⲟⲣⲧⲣ
ϣⲧⲏⲛ	N	ϣⲧⲏⲛ
ϣⲧⲙⲟⲩⲱⲛ	N	ϣⲧⲙⲟⲩⲱⲛ
ϣⲧⲙ	VIMP	ϣⲧⲙ
ϣⲧⲟⲙ	V	ϣⲧⲟⲙ
ϣⲧⲟⲣⲧⲉⲣ	V	ϣⲧⲟⲣⲧⲉⲣ
ϣⲧⲟⲣⲧⲣ	N	ϣⲧⲟⲣⲧⲣ
ϣⲧⲟⲣⲧⲣ	V	ϣⲧⲟⲣⲧⲣ
ϣⲧⲟⲩϫⲉ	V	ϣⲧⲟⲩϫⲉ
ϣⲧⲣⲧⲣ	V	ϣⲧⲟⲣⲧⲣ
ϣⲧⲣⲧⲱⲣ	V	ϣⲧⲟⲣⲧⲣ
ϣⲧⲣⲧⲱⲣ	VSTAT	ϣⲧⲟⲣⲧⲣ
ϣⲱϣ	V	ϣⲱϣ
ϣⲱϥⲧ	V	ϣⲱϥⲧ
ϣⲱϥ	V	ϣⲱϥ
ϣⲱϫⲡ	V	ϣⲱϫⲡ
ϣⲱⲗϩ	V	ϣⲱⲗϩ
ϣⲱⲗⲙ	V	ϣⲱⲗⲙ
ϣⲱⲗ	V	ϣⲱⲗ
ϣⲱⲙⲉ	N	ϣⲱⲙⲉ
ϣⲱⲙ	N	ϣⲱⲙ
ϣⲱⲛⲃ	N	ϣⲱⲛⲃ
ϣⲱⲛⲉ	N	ϣⲱⲛⲉ
ϣⲱⲛⲉ	V	ϣⲱⲛⲉ
ϣⲱⲛⲧ	V	ϣⲱⲛⲧ
ϣⲱⲡⲉ	V	ϣⲱⲡⲉ
ϣⲱⲡⲉ`	V	ϣⲱⲡⲉ`
ϣⲱⲡ	V	ϣⲱⲡ
ϣⲱⲣⲡ	V	ϣⲱⲣⲡ
ϣⲱⲥⲙ	N	ϣⲱⲥⲙ
ϣⲱⲥ	N	ϣⲱⲥ
ϣⲱⲱⲡⲉ	N	ϣⲱⲱⲡⲉ
ϣⲱⲱⲡⲉ	V	ϣⲱⲱⲡⲉ
ϣⲱⲱⲧⲛⲉⲓⲇⲱⲗⲟⲛ	N	ϣⲱⲱⲧⲛⲉⲓⲇⲱⲗⲟⲛ
ϣⲱⲱⲧ	N	ϣⲱⲱⲧ
ϣⲱⲱⲧ	V	ϣⲱⲱⲧ
ϣⲱ	N	ϣⲱ
ϣ	V	ϣ
ϣoⲙⲛⲧ	NUM	ϣoⲙⲛⲧ
ϥⲁⲓϣⲓⲛⲉ	N	ϥⲁⲓϣⲓⲛⲉ
ϥⲁⲓⲉⲧⲡⲱ	N	ϥⲁⲓⲉⲧⲡⲱ
ϥⲁⲓⲕⲗⲟⲙ	N	ϥⲁⲓⲕⲗⲟⲙ
ϥⲉϭ	V	ϥⲱϭⲉ
ϥⲉⲓⲣⲟⲟⲩϣ	V	ϥⲉⲓⲣⲟⲟⲩϣ
ϥⲓϩⲣⲁⲩ	V	ϥⲓϩⲣⲁⲩ
ϥⲓⲉⲓⲁⲧ	V	ϥⲓⲉⲓⲁⲧ
ϥⲓⲡⲣⲟⲟⲩϣ	V	ϥⲓⲡⲣⲟⲟⲩϣ
ϥⲓⲣⲟⲟⲩϣ	V	ϥⲓⲣⲟⲟⲩϣ
ϥⲓⲧ	V	ϥⲓ
ϥⲓ	V	ϥⲓ
ϥⲛⲧ	N	ϥⲛⲧ
ϥⲟϭ	V	ϥⲱϭⲉ
ϥⲟⲗ	V	ϥⲟⲗ
ϥⲟⲧ	V	ϥⲱⲧⲉ
ϥⲟ	V	ϥⲟ
ϥⲧⲟⲟⲩ	N	ϥⲧⲟⲟⲩ
ϥⲧⲟⲩ	NUM	ϥⲧⲟⲩ
ϥⲧⲟ	N	ϥⲧⲟ
ϥⲱϭⲉ	V	ϥⲱϭⲉ
ϥⲱⲧⲉ	V	ϥⲱⲧⲉ
ϥⲱⲱⲣⲉ	V	ϥⲱⲱⲣⲉ
ϥⲱ	N	ϥⲱ
ϥ	N	ϥ
ϥ	PPERO	ⲛⲧⲟϥ
ϥ	PPERS	ⲛⲧⲟϥ
ϥ	PPOS	ϥ
ϩⲁϩⲛⲥⲟⲡ	ADV	ϩⲁϩⲛⲥⲟⲡ
ϩⲁϩⲧⲉ	PREP	ϩⲁϩⲧⲉ
ϩⲁϩⲧⲉ	V	ϩⲁϩⲧⲉ
ϩⲁϩⲧⲏ	PREP	ϩⲁϩⲧⲛ
ϩⲁϩⲧⲙ	PREP	ϩⲁϩⲧⲛ
ϩⲁϩⲧⲛ	PREP	ϩⲁϩⲧⲛ
ϩⲁϩ	N	ϩⲁϩ
ϩⲁϭⲉ	NPROP	ϩⲁϭⲉ
ϩⲁⲁⲩ	N	ϩⲁⲁⲩ
ϩⲁⲃⲟⲗ	ADV	ϩⲁⲃⲟⲗ
ϩⲁⲅⲓⲟⲥⲩⲛⲏ	N	ϩⲁⲅⲓⲟⲥⲩⲛⲏ
ϩⲁⲅⲓⲟⲥ	N	ϩⲁⲅⲓⲟⲥ
ϩⲁⲅⲓⲟⲧⲁⲧⲟⲥ	N	ϩⲁⲅⲓⲟⲧⲁⲧⲟⲥ
ϩⲁⲅⲓⲱⲥⲩⲛⲏ	N	ϩⲁⲅⲓⲱⲥⲩⲛⲏ
ϩⲁⲅⲓⲱⲧⲁⲧⲟⲥ	N	ϩⲁⲅⲓⲱⲧⲁⲧⲟⲥ
ϩⲁⲉⲓⲁⲧ	PREP	ϩⲁⲉⲓⲁⲧ
ϩⲁⲉⲓⲃⲉⲥ	N	ϩⲁⲉⲓⲃⲉⲥ
ϩⲁⲉⲓⲃⲥ	N	ϩⲁⲉⲓⲃⲥ
ϩⲁⲉⲓⲙ	N	ϩⲁⲉⲓⲙ
ϩⲁⲉ	N	ϩⲁⲉ
ϩⲁⲏ	N	ϩⲁⲏ
ϩⲁⲑⲏ	ADV	ϩⲁⲑⲏ
ϩⲁⲓⲃⲉⲥ	N	ϩⲁⲓⲃⲉⲥ
ϩⲁⲓⲃⲥ	N	ϩⲁⲓⲃⲥ
ϩⲁⲓⲣⲁⲓⲧⲓⲕⲟⲥ	N	ϩⲁⲓⲣⲁⲓⲧⲓⲕⲟⲥ
ϩⲁⲓⲣⲉⲥⲓⲥ	N	ϩⲁⲓⲣⲉⲥⲓⲥ
ϩⲁⲓⲣⲉⲧⲓⲕⲟⲥ	N	ϩⲁⲓⲣⲉⲧⲓⲕⲟⲥ
ϩⲁⲓⲣⲏⲥⲓⲥ	N	ϩⲁⲓⲣⲏⲥⲓⲥ
ϩⲁⲓⲣⲏⲧⲓⲕⲟⲥ	N	ϩⲁⲓⲣⲏⲧⲓⲕⲟⲥ
ϩⲁⲓ	N	ϩⲁⲓ
ϩⲁⲕ	N	ϩⲁⲕ
ϩⲁⲗⲁⲁⲧⲉ	N	ϩⲁⲗⲏⲧ
ϩⲁⲗⲁⲥⲥⲁ	N	ϩⲁⲗⲁⲥⲥⲁ
ϩⲁⲗⲁⲧⲉ	N	ϩⲁⲗⲏⲧ
ϩⲁⲗⲉ	N	ϩⲁⲗⲉ
ϩⲁⲗⲏⲧ	N	ϩⲁⲗⲏⲧ
ϩⲁⲗⲩⲥⲓⲥ	N	ϩⲁⲗⲩⲥⲓⲥ
ϩⲁⲗⲱⲙⲁ	N	ϩⲁⲗⲱⲙⲁ
ϩⲁⲗⲱⲙ	N	ϩⲁⲗⲱⲙ
ϩⲁⲗ	N	ϩⲁⲗ
ϩⲁⲙϣⲉ	N	ϩⲁⲙϣⲉ
ϩⲁⲙⲁ	CONJ	ϩⲁⲙⲁ
ϩⲁⲙⲏⲛ	PTC	ϩⲁⲙⲏⲛ
ϩⲁⲙⲕⲉⲗⲗⲉ	N	ϩⲁⲙⲕⲉⲗⲗⲉ
ϩⲁⲙⲕⲗⲗⲉ	N	ϩⲁⲙⲕⲗⲗⲉ
ϩⲁⲙⲟⲓ	CONJ	ϩⲁⲙⲟⲓ
ϩⲁⲙⲱⲥ	NPROP	ϩⲁⲙⲱⲥ
ϩⲁⲡⲉⲥⲏⲧ	ADV	ϩⲁⲡⲉⲥⲏⲧ
ϩⲁⲡⲗⲟⲩⲥ	N	ϩⲁⲡⲗⲟⲩⲥ
ϩⲁⲡⲗⲱⲥ	ADV	ϩⲁⲡⲗⲱⲥ
ϩⲁⲡⲥ	N	ϩⲁⲡⲥ
ϩⲁⲡⲥ	VBD	ϩⲁⲡⲥ
ϩⲁⲡ	N	ϩⲁⲡ
ϩⲁⲣϣϩⲏⲧ	N	ϩⲁⲣϣϩⲏⲧ
ϩⲁⲣⲁⲧ	PREP	ϩⲁⲣⲁⲧ
ϩⲁⲣⲉϣϩⲏⲧ	N	ϩⲁⲣⲉϣϩⲏⲧ
ϩⲁⲣⲉϩ	N	ϩⲁⲣⲉϩ
ϩⲁⲣⲉϩ	V	ϩⲁⲣⲉϩ
ϩⲁⲣⲓϩⲁⲣⲟ	PREP	ϩⲁⲣⲓϩⲁⲣⲟ
ϩⲁⲣⲙⲁ	N	ϩⲁⲣⲙⲁ
ϩⲁⲣⲙⲉⲛⲓⲟⲥ	N	ϩⲁⲣⲙⲉⲛⲓⲟⲥ
ϩⲁⲣⲙⲏⲛⲓⲟⲥ	N	ϩⲁⲣⲙⲏⲛⲓⲟⲥ
ϩⲁⲣⲟ	PREP	ϩⲁ
ϩⲁⲣⲡⲁⲍⲉ	V	ϩⲁⲣⲡⲁⲍⲉ
ϩⲁⲣⲱ	PREP	ϩⲁ
ϩⲁⲥⲉ	N	ϩⲁⲥⲉ
ϩⲁⲥⲓⲉ	N	ϩⲁⲥⲓⲉ
ϩⲁⲧⲃⲉⲥ	N	ϩⲁⲧⲃⲉⲥ
ϩⲁⲧⲉ	PREP	ϩⲁⲧⲉ
ϩⲁⲧⲉ	V	ϩⲁⲧⲉ
ϩⲁⲧⲏⲣ	N	ϩⲁⲧⲏⲣ
ϩⲁⲧⲏⲩ	N	ϩⲁⲧⲏⲩ
ϩⲁⲧⲏ	PREP	ϩⲁⲧⲏ
ϩⲁⲧⲏ	PREP_PPERO	ϩⲁϩⲧⲛ
ϩⲁⲧⲙ	PREP	ϩⲁⲧⲛ
ϩⲁⲧⲛ	PREP	ϩⲁⲧⲛ
ϩⲁⲧⲟⲟⲧ	PREP	ϩⲁⲧⲛ
ϩⲁⲧ	N	ϩⲁⲧ
ϩⲁ	PREP	ϩⲁ
ϩⲃⲁ	N	ϩⲃⲁ
ϩⲃⲃⲉ	N	ϩⲃⲃⲉ
ϩⲃⲏⲟⲩⲉ	N	ϩⲱⲃ
ϩⲃⲏⲩⲉ	N	ϩⲱⲃ
ϩⲃⲟⲩⲣ	N	ϩⲃⲟⲩⲣ
ϩⲃⲥⲱ	N	ϩⲃⲥⲱ
ϩⲃⲥ	N	ϩⲃⲥ
ϩⲃⲥ	V	ϩⲃⲥ
ϩⲉϫϩⲱϫ	V	ϩⲟϫϩϫ
ϩⲉⲃⲇⲟⲙⲁⲥ	N	ϩⲉⲃⲇⲟⲙⲁⲥ
ϩⲉⲃⲣⲁⲓⲟⲥ	N	ϩⲉⲃⲣⲁⲓⲟⲥ
ϩⲉⲃⲥⲱ	N	ϩⲉⲃⲥⲱ
ϩⲉⲃⲥ	V	ϩⲱⲃⲥ
ϩⲉⲃⲱⲱⲛ	N	ϩⲉⲃⲱⲱⲛ
ϩⲉⲅⲉⲙⲱⲛ	N	ϩⲉⲅⲉⲙⲱⲛ
ϩⲉⲅⲏⲙⲱⲛ	N	ϩⲉⲅⲏⲙⲱⲛ
ϩⲉⲉϩⲣⲁⲓ	V	ϩⲉⲉϩⲣⲁⲓ
